,p0_growth,log_inc_t_1,gini_t_1,life_exp,pop_growth_pwt,priv_credit,budget,trade_openness,fin_openness,homic,civ_lib,agriculture,prim_school,sec_school,infrastructure,Dconflict_0,Dconflict_1,Dconflict_2
151,0.0002,7.07615,0.46227,79.4736,0.011268,0.910076,-0.011175,-0.002781,0.9545485,0.03625,2.0,-0.02708089,1.08406,0.968135,1.0964,1,0,0
152,-0.0021,7.1122,0.454499,80.2745,0.011031,1.01085,-0.02607,-0.059451,0.818194,0.035333,2.0,0.00242684,1.04079,0.941915,1.16037,1,0,0
153,-0.0019,7.20925,0.450484,80.8933,0.010886,1.04102,-0.00669667,-0.070092,0.71719067,0.031333,2.0,-0.0410734,1.0137,0.952373,1.1858,1,0,0
154,-0.04186667,3.58692,0.27878600000000003,67.4467,0.014716,0.5763119999999999,-0.015,-0.462424,0.16480899999999998,0.02,12.0,0.00236946,1.12764,0.335037,-1.66532,0,0,1
155,-0.04973333,3.87404,0.277353,68.2497,0.018455000000000003,0.7023119999999999,-0.01,-0.243371,0.12360675,0.02,12.0,-0.06028868,1.20993,0.32476700000000003,-1.53913,0,0,1
156,0.01913333,4.15182,0.29951300000000003,68.7989,0.018902,0.7883859999999999,-0.0125,-0.024947,0.0,0.02,13.5,0.00331412,1.29804,0.365984,-1.33735,0,0,1
157,-0.03193333,4.2915199999999984,0.322229,69.2654,0.013964,0.894596,-0.02,0.141238,0.04120225,0.02,14.0,-0.10660781,1.24823,0.41373,-1.05552,1,0,0
158,-0.04983333,4.60578,0.347247,69.8338,0.009767,0.891117,-0.015544999999999996,0.322894,0.16480899999999998,0.02,14.0,0.00030889,1.1455799999999998,0.500129,-0.6259520000000001,1,0,0
159,-0.00503333,4.8943699999999986,0.35772800000000005,70.7275,0.00659,1.00439,-0.011665,0.311657,0.16480899999999998,0.02,13.25,-0.06159658,1.0236299999999998,0.5843729999999999,-0.227439,1,0,0
160,-0.02863333,5.10351,0.375457,71.9546,0.005713,1.1226200000000002,-0.0185875,0.45584,0.16480899999999998,0.02,13.0,-0.06291791,1.07829,0.609958,0.206146,1,0,0
161,-0.044,5.33065,0.40898,73.2087,0.005515,1.18412,-0.010165,0.794525,0.16480899999999998,0.0185,13.0,-0.0444335,1.10481,0.618991,0.597619,1,0,0
162,-0.01366667,5.61247,0.424796,74.1906,0.005385,1.07163,-0.00405,0.920318,0.16480899999999998,0.01325,13.0,-0.0424036,1.07967,0.699974,1.0386799999999998,0,1,0
163,-0.01735,5.94149,0.435948,74.798,0.005382,1.17475,-0.00851333,0.707032,0.16480899999999998,0.010667,13.0,-0.0364499,1.13141,0.807422,1.2286700000000002,0,1,0
164,-0.0328,6.1226,0.433331,75.1048,0.005369,1.24527,-0.002355,0.699554,0.16480899999999998,0.0095,13.0,-0.01009146,1.11629,0.8699950000000001,1.33086,1,0,0
165,-0.0143,6.2089,0.429199,75.2975,0.005355,1.25625,-0.000805,0.7389180000000001,0.16480899999999998,0.0085,13.0,-0.00154552,1.10436,0.906106,1.3621,1,0,0
166,-0.0462,6.27966,0.420737,75.48899999999998,0.005253,1.3115,-0.0029100000000000003,0.697186,0.16480899999999998,0.008,13.0,-0.01333166,1.09412,0.941925,1.3621,1,0,0
167,0.0187,6.0888300000000015,0.5136270000000001,69.1621,0.017508000000000003,0.328249,-0.014,-0.66235,0.06592360000000001,0.707298,7.4,-0.03343553,1.09148,0.6062420000000001,0.184217,0,0,1
168,0.01233333,6.20118,0.5225,70.2298,0.015509,0.34668000000000004,-0.03,-0.641662,0.16480899999999998,0.653371,7.75,0.0033619999999999995,1.17609,0.67714,0.292582,0,0,1
169,-0.0312,6.15216,0.523087,70.8447,0.014684,0.263009,-0.033605,-0.684796,0.16480899999999998,0.639962,8.0,-0.44464187,1.20272,0.7021689999999999,0.323112,0,0,1
170,0.0457,6.16641,0.5207390000000001,71.1245,0.014476,0.225984,-0.03437,-0.717539,0.16480899999999998,0.6679999999999999,8.0,0.00288536,1.19947,0.6993159999999999,0.35170500000000005,0,0,1
171,-0.0611,6.16868,0.519424,71.3911,0.014238,0.247695,-0.027685,-0.712338,0.16480899999999998,0.6809999999999999,8.0,0.02473984,1.19984,0.713,0.376204,0,0,1
172,-0.0186,6.17928,0.516149,71.6493,0.013942,0.250845,-0.017715,-0.673984,0.16480899999999998,0.6085,8.0,-0.01760137,1.21996,0.726685,0.385033,0,0,1
173,-0.0101,6.20386,0.511309,71.9009,0.013572,0.260783,-0.005345,-0.632896,0.28880700000000004,0.49,7.0,-0.04770322,1.24013,0.756993,0.433103,0,0,1
174,-0.0139,6.24234,0.512787,72.1444,0.01314,0.282721,0.003305,-0.645157,0.412805,0.4205,6.0,-0.02068086,1.26263,0.8106899999999999,0.549346,0,0,1
175,0.00103333,6.27527,0.5099670000000001,72.592,0.012445,0.344974,-0.009885,-0.608527,0.48385125,0.36075,6.5,-0.03875708,1.28784,0.8918950000000001,0.709543,0,0,1
176,-0.0143,6.40251,0.5114310000000001,73.0021,0.011461,0.388431,-0.01733,-0.632608,0.5548975,0.336,7.0,-0.00657867,1.2959200000000002,0.966033,0.818627,0,0,1
177,-0.0122,6.4031,0.505608,73.1874,0.011049,0.418339,-0.0242,-0.694178,0.412805,0.3335,7.0,-0.05051353,1.26985,1.0062799999999998,0.840626,0,0,1
178,-0.0148,6.43467,0.498011,73.3663,0.010634,0.442107,-0.02601,-0.631616,0.412805,0.334,7.0,-0.03579846,1.22402,1.02947,0.877418,0,0,1
179,0.0051,6.49512,0.496705,73.5428,0.010227,0.468208,-0.02053,-0.56958,0.412805,0.327,7.0,-0.07930186,1.1854,1.01862,0.897683,0,0,1
180,-0.0097,6.52323,0.492983,73.7203,0.009842,0.494592,-0.019635,-0.582275,0.412805,0.3195,7.0,-0.03960791,1.16591,1.00094,0.897683,0,0,1
181,-0.0044,6.558089999999999,0.491149,73.9014,0.009484,0.513141,-0.027510000000000003,-0.594788,0.412805,0.3025,7.0,0.03846606,1.15184,0.995499,0.897683,0,0,1
182,-0.02424286,3.4037,0.423346,55.91,0.036171,0.037466,-0.01,0.144803,0.16480899999999998,0.125,11.75,0.00465974,0.942643,0.362969,-0.724962,0,1,0
183,-0.02205,5.52278,0.458629,56.8997,0.032083,0.041646,-0.08,0.631171,0.16480899999999998,0.105,11.0,-0.04917482,1.11189,0.458934,-0.160088,1,0,0
184,-0.04628,6.169980000000002,0.408499,73.8304,0.028268,0.17463499999999998,-0.02,-0.129018,0.090903,0.053042999999999986,2.0,-0.01001151,1.01694,0.43103,0.717639,1,0,0
185,-0.00163333,6.12862,0.398474,75.1357,0.025938,0.137876,-0.02,-0.266393,0.0,0.053042999999999986,2.0,-0.02047089,1.01586,0.421391,0.769633,1,0,0
186,-0.0205,6.18909,0.407237,75.5636,0.025519,0.12355,-0.015,-0.165746,0.0,0.053042999999999986,2.0,-0.01168202,1.0226,0.431704,0.775065,1,0,0
187,0.0174,6.1988,0.409732,75.7503,0.025730000000000003,0.116328,-0.01,-0.111046,0.08240449999999999,0.053042999999999986,2.0,0.05925949,1.031,0.442859,0.799003,1,0,0
188,-0.0202,6.1958,0.412423,75.9311,0.025762,0.11777,-0.01,-0.041739,0.16480899999999998,0.053042999999999986,2.5,0.0071093000000000016,1.04511,0.459576,0.835817,1,0,0
189,-0.0163,6.2583400000000005,0.413605,76.1088,0.025649,0.13455799999999998,-0.01,0.01099,0.16480899999999998,0.053042999999999986,3.0,-0.01406841,1.05615,0.475524,0.848197,1,0,0
190,-0.0136,6.3015,0.416271,76.2869,0.025346,0.14227,-0.02,0.0237,0.28880700000000004,0.053042999999999986,3.0,0.04304832,1.06221,0.486495,0.8729049999999999,1,0,0
191,0.0029,6.32036,0.41863,76.4675,0.024883,0.124156,-0.03,0.026867,0.4431060000000001,0.053042999999999986,3.0,0.03758969,1.06841,0.498542,0.918337,1,0,0
192,0.0102,6.33617,0.419225,76.6502,0.024438,0.122263,-0.03,0.064587,0.503708,0.053088,3.0,-0.04752817,1.0768,0.5021770000000001,0.977209,1,0,0
193,-0.0149,6.324330000000002,0.4211430000000001,76.8321,0.023908,0.142721,-0.03,0.111041,0.5643100000000001,0.055347,3.0,0.03039524,1.08213,0.505556,1.04295,1,0,0
194,-0.0141,6.35486,0.423401,77.0097,0.022986000000000003,0.17011099999999998,-0.03,0.156398,0.624912,0.058723,3.0,0.00581822,1.08367,0.550331,1.0879299999999998,1,0,0
195,0.0131,6.3994300000000015,0.429005,77.1806,0.021596,0.208472,-0.03,0.15559,0.6855140000000001,0.061914,3.0,-0.12283042,1.12322,0.6181369999999999,1.10709,1,0,0
196,0.0011,6.41675,0.435623,77.3436,0.019934,0.240793,-0.03,0.12413699999999997,0.715815,0.063472,3.0,-0.17790284,1.14415,0.643368,1.15327,1,0,0
197,0.0006,6.43462,0.442274,77.4968,0.018176,0.270996,-0.03,0.08491,0.715815,0.0635,3.0,-0.09586007,1.12724,0.666262,1.19197,1,0,0
198,-0.002,6.45092,0.450014,77.6402,0.016616,0.296543,-0.03,0.047855,0.715815,0.0635,3.0,0.0045137,1.12273,0.700212,1.2151,1,0,0
199,-0.0023,6.46683,0.452641,77.775,0.015446,0.313158,-0.03,0.063314,0.715815,0.068,2.5,0.04388406,1.1263299999999998,0.707594,1.27345,1,0,0
200,-0.0052,6.49317,0.449974,77.9029,0.014801,0.320215,-0.03,0.092468,0.715815,0.07,2.0,0.00108692,1.1448200000000002,0.766293,1.33338,1,0,0
201,-0.0122,6.52093,0.449296,78.02600000000002,0.014521,0.338814,-0.03,0.126953,0.715815,0.073,2.0,-0.02458276,1.14189,0.8343149999999999,1.36511,1,0,0
202,0.0,6.5444900000000015,0.449269,78.1472,0.014349,0.366785,-0.03,0.153078,0.715815,0.08,2.0,-0.0182173,1.13876,0.876849,1.39169,1,0,0
203,-0.0197,6.60012,0.450737,78.2691,0.014081,0.406702,-0.03,0.13786600000000002,0.715815,0.0825,2.0,-0.05662035,1.1439700000000002,0.915396,1.41482,1,0,0
204,0.0031,6.6646600000000005,0.452084,78.39399999999998,0.013743,0.46404,-0.03,0.1189,0.715815,0.1,2.0,-0.1270973,1.14749,0.926076,1.45604,1,0,0
205,0.0062,6.696460000000001,0.453927,78.5251,0.013263,0.482283,-0.03,0.017738,0.715815,0.1165,2.0,-0.00840872,1.1626,0.963939,1.50734,1,0,0
206,-0.0172,6.67352,0.455269,78.6643,0.012702,0.45687,-0.03,-0.1091,0.715815,0.1165,2.0,-0.0743474,1.17013,1.00915,1.56263,1,0,0
207,0.0014,6.709230000000002,0.456119,78.8131,0.012149,0.450594,-0.03,-0.114317,0.8579075,0.1095,2.0,-0.11672537,1.16484,1.03374,1.64939,1,0,0
208,-0.0003,6.739330000000002,0.458916,78.9718,0.011664,0.468457,-0.03,-0.114808,1.0,0.095,2.0,-0.07873408,1.15264,1.06257,1.69092,1,0,0
209,-0.0004,6.774589999999999,0.460778,79.1394,0.011233,0.4905100000000001,-0.03,-0.142018,1.0,0.087,2.0,-0.0681337,1.13194,1.11294,1.69092,1,0,0
210,-0.0007,6.78586,0.4638140000000001,79.3139,0.010874,0.524267,-0.03,-0.149338,0.8579075,0.0935,2.0,0.03302359,1.1131,1.17482,1.69092,1,0,0
211,-0.0371,5.09984,0.405885,52.6929,0.038403,0.339573,-0.01,0.034541,0.412805,0.114,11.0,0.0,0.715907,0.189441,-0.910814,1,0,0
212,0.0356,5.09375,0.402577,52.8479,0.037154,0.359014,0.0,-0.080098,0.28880700000000004,0.114,11.5,0.0,0.706492,0.186851,-0.910635,1,0,0
213,0.0402,5.05334,0.401101,52.9112,0.036298,0.377985,0.0,-0.169071,0.16480899999999998,0.114,11.5,0.0,0.7026060000000001,0.184261,-0.913086,1,0,0
214,0.0229,5.028580000000002,0.400115,52.2274,0.038151,0.344044,-0.02,-0.206305,0.20614167,0.114,10.5,0.0,0.696842,0.184261,-0.916299,1,0,0
215,-0.0151,4.86664,0.401431,50.3214,0.033505,0.218942,-0.03,-0.067213,0.412805,0.114,11.0,0.0,0.691815,0.184261,-0.90695,1,0,0
216,0.02183333,4.8783400000000015,0.402345,48.4724,0.030644,0.170678,-0.03,0.05882,0.226808,0.114,10.5,0.0,0.713972,0.184261,-0.8117449999999999,1,0,0
217,-0.006575,4.94929,0.401851,46.8917,0.023157,0.138641,-0.03,0.060838,0.16480899999999998,0.114,10.8,0.0,0.7505609999999999,0.231167,-0.523325,0,1,0
218,0.00998333,4.83962,0.412153,47.8563,0.020135,0.119633,-0.03,0.18858,0.16480899999999998,0.114,11.7143,0.0,0.71918,0.242894,0.018912,0,1,0
219,-0.00231,4.3712,0.402122,59.0145,0.014435,0.252277,-0.01,0.389147,0.94490727,0.07,10.3636,0.00735698,0.521134,0.276695,-0.5899479999999999,0,1,0
220,0.042,5.04937,0.414559,61.4912,0.013463,0.300247,-0.01,0.550442,0.727291,0.07,11.0,0.0,0.676057,0.440607,-0.26260500000000003,1,0,0
221,-0.00526667,5.56824,0.457626,66.61399999999999,0.020946,0.30941,0.0,-0.119728,0.0,0.127206,4.25,-0.08267607,1.15398,0.5081180000000001,0.02961,1,0,0
222,-0.10466667,5.668069999999998,0.460872,68.1606,0.020144,0.23492800000000005,0.0075,0.036493,0.08240449999999999,0.127206,5.25,-0.057779599999999987,0.998042,0.5081180000000001,0.253071,1,0,0
223,-0.00085,5.66905,0.463618,69.4296,0.018764,0.191341,0.004,0.003324,0.1935668,0.127665,6.4,-0.07541009,1.00101,0.464537,0.367733,1,0,0
224,0.0025,5.806769999999998,0.4602020000000001,70.00399999999999,0.016734,0.214095,-0.004745,-0.028484,0.060602,0.12742699999999998,5.5,-0.02267136,1.00952,0.439999,0.498733,1,0,0
225,0.00093333,5.8753,0.464512,70.3578,0.016298,0.252445,-0.01176,0.033391000000000004,0.1060535,0.132105,4.5,-0.0746424,1.08459,0.532493,0.7070569999999999,1,0,0
226,-0.0129,5.99581,0.477085,70.7363,0.015709,0.308275,-0.017775,0.022935,0.090903,0.1335,4.0,0.02948446,1.14448,0.590374,0.8244319999999999,1,0,0
227,0.0167,6.0045199999999985,0.477678,70.9454,0.015541,0.331932,-0.017544999999999998,-0.043238,0.060602,0.1355,4.5,-0.03436997,1.15066,0.631169,0.90321,1,0,0
228,0.0095,6.03307,0.479739,71.1593,0.015338,0.356118,-0.031265,0.033626,0.254798,0.1785,4.5,-0.11617334,1.14123,0.671964,0.957359,1,0,0
229,0.0183,6.0043,0.484073,71.3752,0.015081,0.309271,-0.033095,0.100851,0.448994,0.229,4.0,0.08492531,1.09021,0.676981,0.999403,1,0,0
230,-0.0278,6.01471,0.483585,71.5919,0.014783,0.226066,-0.012745,-0.030373,0.5729920000000001,0.2525,4.0,0.06453995,1.0557299999999998,0.689724,1.03261,1,0,0
231,-0.0129,6.09014,0.479556,71.8086,0.014480000000000003,0.203445,-0.00815,-0.14291800000000002,0.727291,0.244,4.0,-0.05456276,1.03833,0.69745,1.08218,1,0,0
232,-0.0021,6.1635300000000015,0.479603,72.024,0.014193,0.202629,-0.009225,-0.17010999999999998,0.7878930000000001,0.2255,4.0,0.00287623,1.06799,0.739137,1.1047,1,0,0
233,-0.0058,6.22098,0.4738520000000001,72.2368,0.013904,0.207175,-0.023165,-0.221993,0.8484950000000001,0.235,4.0,-0.04010593,1.09819,0.774148,1.1047,1,0,0
234,-0.005,6.23876,0.465288,72.4453,0.013619999999999998,0.211382,-0.032845,-0.318299,0.8787959999999999,0.2455,4.0,-0.03083903,1.08636,0.7766270000000001,1.1047,1,0,0
235,-0.0065,6.23465,0.4601310000000001,72.649,0.013334,0.22135900000000006,-0.02799,-0.368462,0.909097,0.2465,4.0,-0.02226259,1.08494,0.7729689999999999,1.1047,1,0,0
236,0.0029,6.30151,0.453518,72.8475,0.013045,0.228264,-0.03122,-0.293346,0.939398,0.2505,4.0,-0.06954975,1.06641,0.758217,1.1047,1,0,0
237,-0.0031,6.3194,0.447269,73.0403,0.012755,0.2272,-0.04874,-0.27115100000000003,0.909097,0.237,4.5,-0.04722039,1.04375,0.7600819999999999,1.1047,1,0,0
238,-0.0027,6.33354,0.442745,73.2276,0.012447,0.230808,-0.05009,-0.28952,0.8484950000000001,0.223,5.0,-0.05928898,1.02921,0.769926,1.1047,1,0,0
239,-0.00861429,5.8882,0.479407,69.1757,0.025438,0.123069,4.34e-19,-0.50747,0.274106,0.145,4.625,0.00380807,1.2366,0.5798840000000001,-0.117011,1,0,0
240,-0.003675,5.9518900000000015,0.492457,71.5866,0.0216,0.221621,-0.01,-0.482367,0.4021616,0.145,5.4,-0.05646363,1.1076700000000002,0.5599529999999999,0.08354199999999999,0,1,0
241,0.0616,5.98297,0.494423,72.4716,0.019303,0.221956,-0.01,-0.441931,0.473407,0.145,5.5,0.00029467,1.10939,0.572381,0.250441,1,0,0
242,0.0633,5.9153,0.499965,72.7897,0.018542,0.242304,-0.01,-0.281429,0.4431060000000001,0.145,6.0,-0.11498936,1.1106200000000002,0.579014,0.27334899999999995,1,0,0
243,-0.03736667,5.907780000000002,0.499412,73.3486,0.017447,0.211734,0.0267675,-0.330968,0.4279555,0.1415,6.0,-0.11254244,1.12303,0.583754,0.34067600000000003,1,0,0
244,-0.0174,5.96315,0.489548,73.8351,0.016554,0.17921199999999998,0.039295,-0.38522,0.6458005,0.1615,6.0,-0.11689334,1.12253,0.588962,0.4610260000000001,1,0,0
245,-0.016,6.02564,0.486189,74.0402,0.016699000000000002,0.199157,0.03215,-0.298605,0.8484950000000001,0.1655,6.0,-0.03256838,1.1184,0.6055149999999999,0.558705,1,0,0
246,-0.0429,6.06065,0.482869,74.2291,0.016913,0.209081,0.03505,-0.217288,0.909097,0.1625,6.0,-0.01429085,1.11681,0.630378,0.6827529999999999,1,0,0
247,0.0074,6.08697,0.478644,74.4076,0.01704,0.216092,0.047085,-0.16278399999999998,0.969699,0.1655,6.0,-0.00590698,1.12284,0.650562,0.772824,1,0,0
248,-0.0109,6.09174,0.470662,74.5814,0.017043,0.22324,0.00411,-0.09676,1.0,0.17,6.0,-0.05629872,1.12394,0.659154,0.814817,1,0,0
249,-0.0004,6.13647,0.46059,74.7562,0.016868,0.224017,-0.03624,-0.179924,0.969699,0.1795,6.0,0.12178955,1.11316,0.659154,0.814817,1,0,0
250,-0.0187,6.12539,0.450178,74.9372,0.016568,0.233988,-0.028235000000000007,-0.246627,0.909097,0.17800000000000002,6.0,-0.03119663,1.13304,0.7732720000000001,0.814817,1,0,0
251,-0.0119,6.14361,0.442447,75.1281,0.016244,0.249519,-0.024275,-0.142104,0.7244970000000001,0.166,6.0,-0.02340545,1.16316,0.907941,0.814817,1,0,0
252,0.0002,6.2032300000000005,0.43329,75.3297,0.015958,0.25740100000000005,-0.030305,-0.13056800000000002,0.5398970000000001,0.14,6.0,-0.09300101,1.17173,0.952724,0.814817,1,0,0
253,-0.0145,6.24227,0.428037,75.5407,0.015681,0.263357,-0.060205,-0.169552,0.479295,0.1175,6.0,0.01672049,1.16309,0.995448,0.814817,1,0,0
254,-0.0061,6.27499,0.42504,75.7605,0.015427,0.26770900000000003,-0.08572,-0.205304,0.448994,0.096,6.0,0.02880359,1.1419,1.02936,0.814817,1,0,0
255,0.00835,5.3406,0.467159,63.9586,0.013248,0.215933,-0.01666667,-0.5446350000000001,0.0,1.39132,6.66667,0.00276721,1.01112,0.395968,0.081571,0,0,1
256,-0.0019,5.37584,0.467159,66.1201,0.012551,0.24959,-0.016,-0.3794300000000001,0.2806448,1.39132,6.0,-0.0476945,1.02851,0.43446,0.198299,0,1,0
257,0.0208,5.5403,0.466619,67.385,0.009773,0.358608,-0.01,-0.300458,0.5851985,1.28205,5.5,-0.03221002,1.07597,0.450914,0.359008,1,0,0
258,-0.00975,5.53766,0.468484,67.8654,0.008214,0.396683,-0.01,-0.250836,0.818194,1.08281,5.0,-0.04147716,1.01062,0.487401,0.411498,1,0,0
259,-0.0375,5.57608,0.468545,68.2966,0.006901999999999999,0.428181,-0.01,-0.219081,0.909097,0.800219,5.0,-0.14074399,1.13349,0.563232,0.5587529999999999,1,0,0
260,-0.0446,5.58945,0.466494,68.5762,0.0062640000000000005,0.444726,-0.01,-0.156901,0.969699,0.526736,5.0,-0.06725851,1.13857,0.575526,0.712212,1,0,0
261,0.0092,5.593380000000002,0.467116,68.8614,0.005661,0.430044,-0.01,-0.117927,1.0,0.3905,5.0,-0.03492605,1.14515,0.5931569999999999,0.76422,1,0,0
262,0.0035,5.5956,0.464405,69.1518,0.005058,0.405782,-0.01,-0.135444,1.0,0.3785,5.0,-0.10145733,1.15848,0.615981,0.762034,1,0,0
263,0.0268,5.6054900000000005,0.459233,69.4437,0.004533,0.410379,-0.01,-0.116526,1.0,0.3755,5.0,-0.02043662,1.17986,0.645088,0.769993,1,0,0
264,-0.0581,5.61575,0.452303,69.7361,0.004094,0.417904,-0.01,-0.089183,1.0,0.42,5.0,0.06325795,1.2108,0.675876,0.8382729999999999,1,0,0
265,-0.004,5.6197300000000014,0.444469,70.0308,0.003733,0.423808,-0.01,-0.090887,1.0,0.5515,5.0,0.10610732,1.23056,0.688762,0.926145,1,0,0
266,-0.0319,5.64176,0.439299,70.329,0.003422,0.43145,-0.01,-0.08663799999999999,1.0,0.6465,5.0,0.0110021,1.2336200000000002,0.68389,1.00437,1,0,0
267,-0.0187,5.67972,0.431131,70.6299,0.003159,0.434844,-0.01,-0.056212,1.0,0.621,5.0,0.10067178,1.26632,0.682975,1.10382,1,0,0
268,0.0243,5.69371,0.427142,70.9306,0.002972,0.433023,-0.01,-0.024326,1.0,0.5565,5.0,0.05527872,1.25981,0.682561,1.17516,1,0,0
269,-0.0053,5.71036,0.42295,71.2294,0.00286,0.426812,-0.01,-0.109477,0.969699,0.6285,5.0,-0.013762200000000002,1.21454,0.6895560000000001,1.19009,1,0,0
270,0.0085,5.6849,0.4158270000000001,71.5244,0.002813,0.4162,-0.01,-0.167551,0.909097,0.6940000000000001,5.0,0.01519654,1.20852,0.708854,1.18146,1,0,0
271,-0.0271,5.7013,0.40697,71.8134,0.002799,0.403152,-0.01,-0.07422999999999999,0.8484950000000001,0.691,5.0,-0.00357374,1.20335,0.734279,1.16906,1,0,0
272,-0.0037,5.73418,0.398665,72.094,0.002811,0.399784,-0.01,-0.06776599999999999,0.7878930000000001,0.5745,5.0,-0.0482465,1.18829,0.759898,1.1700700000000002,1,0,0
273,-0.0091,5.75731,0.394382,72.365,0.002867,0.413675,-0.01,-0.086609,0.727291,0.42,5.0,-0.08035725,1.16564,0.7922130000000001,1.1700700000000002,1,0,0
274,-0.0028,5.77605,0.392142,72.6264,0.002967,0.43313,-0.01,-0.087513,0.69699,0.5275,5.0,0.02389565,1.13725,0.81207,1.1700700000000002,1,0,0
275,0.00252,6.59492,0.279785,69.3931,-0.2,0.16142,0.0,0.6707930000000001,0.8787959999999999,0.170749,5.16667,0.0,0.991305,0.985372,0.415697,1,0,0
276,-0.00375,6.59492,0.326946,67.3179,-0.018493,0.16142,0.00666667,0.670745,0.8787959999999999,0.170749,4.0,0.0,0.90611,0.996073,0.601916,1,0,0
277,-0.0014,6.59492,0.343708,69.0811,-0.006208,0.255041,0.01,0.699322,0.9242475,0.147325,3.0,0.01389033,0.960029,0.956235,0.735236,1,0,0
278,0.0061,6.83444,0.356721,69.9463,-0.002574,0.332301,0.00725667,0.671246,1.0,0.118912,3.0,-0.10567014,1.01303,0.939717,0.862991,1,0,0
279,-0.002,6.91852,0.35777800000000004,70.3378,-0.005289,0.375398,0.003035,0.547397,1.0,0.1,3.0,-0.02106774,1.0337,0.943897,0.969362,1,0,0
280,0.0015,6.98625,0.355306,70.5817,-0.006474,0.418623,0.00659,0.53778,1.0,0.1005,3.0,-0.11242763,1.03075,0.963172,1.03526,1,0,0
281,-0.0018,7.05158,0.352424,71.111,-0.007123999999999998,0.477161,0.014055000000000002,0.524237,1.0,0.105,2.5,-0.04760518,1.01778,0.976745,1.0958,1,0,0
282,-0.006,7.129389999999999,0.350976,71.6134,-0.006803,0.456515,0.018045,0.551441,1.0,0.087,2.0,-0.03635141,1.00431,0.988764,1.16788,1,0,0
283,0.0043,7.19642,0.344183,72.2391,-0.005786,0.487942,0.01027,0.603708,1.0,0.075,2.0,-0.10610053,0.992952,1.01437,1.23705,1,0,0
284,-0.001,7.291739999999999,0.33886,72.6299,-0.00464,0.667475,-0.00136,0.626575,1.0,0.075,2.0,-0.12410697,0.983064,1.02951,1.29524,1,0,0
285,-0.0035,7.395410000000001,0.332745,72.7531,-0.003809,0.805269,-0.013965,0.620532,1.0,0.068,2.0,0.11087926,0.983027,1.03173,1.34421,1,0,0
286,-0.0002,7.4746,0.322895,73.2926,-0.003191,0.873856,-0.035305,0.622007,1.0,0.066,2.0,-0.23091165,1.00256,1.02751,1.37675,1,0,0
287,0.0023,7.42157,0.320281,74.2975,-0.002933,0.957543,-0.01834,0.5513239999999999,1.0,0.0575,2.0,-0.11540062,1.02339,1.02506,1.4011,1,0,0
288,0.0019,7.26421,0.32139,75.1268,-0.002934,0.971258,0.01495,0.575719,1.0,0.0525,2.0,0.26730558,1.03054,1.04021,1.42443,1,0,0
289,0.0029,7.28883,0.323676,75.8293,-0.003018,0.8551850000000001,0.014295,0.753583,1.0,0.051,2.0,0.19517321,1.02376,1.06331,1.45128,1,0,0
290,-0.0022,7.365089999999999,0.326614,76.2781,-0.003034,0.7546010000000001,0.012245,0.8356969999999999,1.0,0.0485,2.0,-0.06032255,1.01713,1.07448,1.4683,1,0,0
291,-0.00201429,3.12581,0.357735,46.1834,0.041844,0.103931,-0.06133333,-0.507983,0.14283447,0.08,12.3333,-0.00384264,0.35135700000000003,0.128683,-2.812,0,0,1
292,-0.02214,2.90531,0.357735,50.592,0.032169,0.182414,-0.04,-0.503731,0.16480899999999998,0.08,9.33333,-0.02837512,0.431491,0.114951,-2.78921,0,0,1
293,-0.03812,2.9781,0.322522,53.9185,0.030597000000000006,0.212269,-0.04,-0.498533,0.16480899999999998,0.08,10.0,-0.01322684,0.65047,0.1911,-2.37547,0,0,1
294,-0.00461667,3.14752,0.319157,59.3159,0.028827,0.194058,-0.04,-0.492391,0.16480899999999998,0.08,10.8571,-0.00012196,0.8960629999999999,0.318756,-1.921,0,0,1
295,-0.00236667,5.85826,0.403237,68.6696,0.00719,0.737988,-0.06,0.436907,0.16480899999999998,0.029,9.14286,-0.03686042,1.09566,0.8895200000000001,0.8993389999999999,1,0,0
296,-0.05034,3.91419,0.451172,55.8307,0.03302,0.083044,-0.01,-0.317999,1.0,0.094,9.66667,0.0,0.8873719999999999,0.22196,-0.389476,1,0,0
297,-0.019,4.9034,0.361827,70.8591,-0.012464,0.053769,-0.05,-0.271567,0.600499,0.053918,7.0,-0.05897079,0.884184,0.796031,-1.11471,1,0,0
298,0.0418,4.95872,0.366688,71.1553,-0.011988,0.067626,-0.05,-0.276979,0.6611015,0.05037,7.5,-0.04934922,0.923347,0.793272,-1.0478299999999998,1,0,0
299,0.0109,5.00758,0.368951,71.4615,-0.0121,0.080524,-0.05,-0.198078,0.721704,0.050389,8.0,-0.17911355,0.957174,0.789666,-0.956537,1,0,0
300,-0.0008,5.04524,0.370189,71.7671,-0.012189,0.0807,-0.05,-0.147801,0.752005,0.053,8.0,0.02223261,0.963643,0.792818,-0.846942,1,0,0
301,-0.0404,5.10769,0.371459,72.0647,-0.011934,0.076325,-0.05,-0.079047,0.752005,0.0595,8.0,-0.08445195,0.938968,0.80171,-0.737545,1,0,0
302,0.0054,5.16995,0.368623,72.3506,-0.011633,0.08215,-0.05,0.025828,0.752005,0.0645,7.5,-0.00271591,0.922979,0.813914,-0.648007,1,0,0
